,level_0,index,userId,movieId,rating,timestampRating,tag,timestampTag,title,genres,titleOnly,year,genreCat,tagSentiment
182,194,194,336,37729,2.5,1139047287,animation,1139047294,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance,Corpse Bride,2005,171,0.0
183,195,195,474,37729,4.0,1139059912,06 Oscar Nominated Best Movie - Animation,1139059938,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance,Corpse Bride,2005,171,0.6369
184,196,196,62,38061,4.0,1532723298,black comedy,1532723380,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller,Kiss Kiss Bang Bang,2005,200,0.3612
185,197,197,62,38061,4.0,1532723298,clever,1532723403,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller,Kiss Kiss Bang Bang,2005,200,0.4588
186,198,198,62,38061,4.0,1532723298,fast-paced dialogue,1532723406,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller,Kiss Kiss Bang Bang,2005,200,0.0
187,199,199,62,38061,4.0,1532723298,good dialogue,1532723428,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller,Kiss Kiss Bang Bang,2005,200,0.4404
188,200,200,62,38061,4.0,1532723298,Robert Downey Jr.,1532723408,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller,Kiss Kiss Bang Bang,2005,200,0.0
189,201,201,62,38061,4.0,1532723298,witty,1532723402,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller,Kiss Kiss Bang Bang,2005,200,0.0
190,202,202,62,45447,3.5,1525637057,adventure,1525637064,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,"Da Vinci Code, The",2006,289,0.3182
191,203,203,62,45447,3.5,1525637057,Audrey Tautou,1525637075,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,"Da Vinci Code, The",2006,289,0.0
192,204,204,62,45447,3.5,1525637057,conspiracy theory,1525637062,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,"Da Vinci Code, The",2006,289,-0.5267
193,205,205,62,45447,3.5,1525637057,Mystery,1525637081,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,"Da Vinci Code, The",2006,289,0.0
194,206,206,62,45447,3.5,1525637057,Paris,1525637079,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,"Da Vinci Code, The",2006,289,0.0
195,207,207,62,45447,3.5,1525637057,Tom Hanks,1525637067,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,"Da Vinci Code, The",2006,289,0.0
196,208,208,62,45447,3.5,1525637057,treasure hunt,1525637084,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,"Da Vinci Code, The",2006,289,0.296
197,209,209,62,46723,3.0,1525554190,Brad Pitt,1525554217,Babel (2006),Drama|Thriller,Babel,2006,297,0.0
198,210,210,62,46723,3.0,1525554190,cate blanchett,1525554227,Babel (2006),Drama|Thriller,Babel,2006,297,0.0
199,211,211,62,46723,3.0,1525554190,multiple storylines,1525554215,Babel (2006),Drama|Thriller,Babel,2006,297,0.0
200,212,212,62,46723,3.0,1525554190,social commentary,1525554246,Babel (2006),Drama|Thriller,Babel,2006,297,0.0
201,213,213,62,46972,4.0,1525554198,Ben Stiller,1525554254,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX,Night at the Museum,2006,51,0.0
202,214,214,62,46972,4.0,1525554198,Robin Williams,1525554255,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX,Night at the Museum,2006,51,0.0
203,215,215,62,46976,4.0,1536874645,emma thompson,1536874692,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,Stranger than Fiction,2006,207,0.0
204,216,216,62,46976,4.0,1536874645,Maggie Gyllenhaal,1536874655,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,Stranger than Fiction,2006,207,0.0
205,217,217,62,46976,4.0,1536874645,modern fantasy,1536874658,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,Stranger than Fiction,2006,207,0.0
206,218,218,62,46976,4.0,1536874645,romance,1536874651,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,Stranger than Fiction,2006,207,0.5574
207,219,219,62,46976,4.0,1536874645,surreal,1536874662,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,Stranger than Fiction,2006,207,0.0
208,220,220,62,46976,4.0,1536874645,Will Ferrell,1536874653,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,Stranger than Fiction,2006,207,0.0
209,221,221,62,49130,4.0,1526582362,Marion Cotillard,1526582371,"Good Year, A (2006)",Comedy|Drama|Romance,"Good Year, A",2006,213,0.0
210,222,222,62,49530,4.5,1536874696,Africa,1536874706,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,Blood Diamond,2006,16,0.0
211,223,223,62,49530,4.5,1536874696,corruption,1536874704,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,Blood Diamond,2006,16,0.0
212,224,224,62,49530,4.5,1536874696,Jennifer Connelly,1536874701,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,Blood Diamond,2006,16,0.0
213,225,225,62,49530,4.5,1536874696,justice,1536874709,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,Blood Diamond,2006,16,0.5267
214,226,226,62,49530,4.5,1536874696,Leonardo DiCaprio,1536874698,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,Blood Diamond,2006,16,0.0
215,227,227,62,53464,3.0,1525554739,bad acting,1525554797,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,Fantastic Four: Rise of the Silver Surfer,2007,35,-0.5423
216,228,228,62,53464,3.0,1525554739,bad jokes,1525554811,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,Fantastic Four: Rise of the Silver Surfer,2007,35,-0.3612
217,229,229,62,53464,3.0,1525554739,bad plot,1525554822,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,Fantastic Four: Rise of the Silver Surfer,2007,35,-0.5423
218,230,230,62,53464,3.0,1525554739,Chris Evans,1525554807,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,Fantastic Four: Rise of the Silver Surfer,2007,35,0.0
219,231,231,62,53464,3.0,1525554739,Jessica Alba,1525554794,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,Fantastic Four: Rise of the Silver Surfer,2007,35,0.0
220,232,232,62,53464,3.0,1525554739,Marvel,1525554792,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,Fantastic Four: Rise of the Silver Surfer,2007,35,0.4215
221,233,233,62,53464,3.0,1525554739,sexy female scientist,1525554813,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,Fantastic Four: Rise of the Silver Surfer,2007,35,0.5267
222,234,234,62,58047,3.5,1528909343,Rachel Weisz,1528909364,"Definitely, Maybe (2008)",Comedy|Drama|Romance,"Definitely, Maybe",2008,213,0.0
223,235,235,62,58047,3.5,1528909343,Ryan Reynolds,1528909347,"Definitely, Maybe (2008)",Comedy|Drama|Romance,"Definitely, Maybe",2008,213,0.0
224,236,236,62,59501,4.0,1525637504,fantasy,1525637507,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy,"Chronicles of Narnia: Prince Caspian, The",2008,124,0.0
225,237,237,62,59501,4.0,1525637504,lion,1525637517,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy,"Chronicles of Narnia: Prince Caspian, The",2008,124,0.0
226,238,238,62,59501,4.0,1525637504,narnia,1525637508,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy,"Chronicles of Narnia: Prince Caspian, The",2008,124,0.0
227,239,239,62,59501,4.0,1525637504,Tilda Swinton,1525637603,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy,"Chronicles of Narnia: Prince Caspian, The",2008,124,0.0
228,240,240,62,60074,3.0,1525553927,bad script,1525554116,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,Hancock,2008,11,-0.5423
229,241,241,62,60074,3.0,1525553927,Charlize Theron,1525554121,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,Hancock,2008,11,0.0
230,242,242,62,60074,3.0,1525553927,Will Smith,1525554107,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,Hancock,2008,11,0.0
231,243,243,62,60126,3.0,1527004227,Anne Hathaway,1527004240,Get Smart (2008),Action|Comedy,Get Smart,2008,45,0.0
232,244,244,62,60126,3.0,1527004227,Steve Carell,1527004238,Get Smart (2008),Action|Comedy,Get Smart,2008,45,0.0
233,245,245,62,61024,4.0,1528934209,comedy,1528934218,Pineapple Express (2008),Action|Comedy|Crime,Pineapple Express,2008,46,0.3612
234,246,246,62,61024,4.0,1528934209,James Franco,1528934214,Pineapple Express (2008),Action|Comedy|Crime,Pineapple Express,2008,46,0.0
235,247,247,62,61024,4.0,1528934209,Seth Rogen,1528934216,Pineapple Express (2008),Action|Comedy|Crime,Pineapple Express,2008,46,0.0
236,248,248,62,61024,4.0,1528934209,Stoner Movie,1528934219,Pineapple Express (2008),Action|Comedy|Crime,Pineapple Express,2008,46,0.0
237,249,249,62,63992,1.0,1528934225,audience intelligence underestimated,1528934237,Twilight (2008),Drama|Fantasy|Romance|Thriller,Twilight,2008,271,0.25
238,250,250,62,63992,1.0,1528934225,boring,1528934241,Twilight (2008),Drama|Fantasy|Romance|Thriller,Twilight,2008,271,-0.3182
239,251,251,62,63992,1.0,1528934225,chick flick,1528934247,Twilight (2008),Drama|Fantasy|Romance|Thriller,Twilight,2008,271,0.0
240,252,252,62,63992,1.0,1528934225,overrated,1528934240,Twilight (2008),Drama|Fantasy|Romance|Thriller,Twilight,2008,271,0.0
241,253,253,62,63992,1.0,1528934225,Teen movie,1528934233,Twilight (2008),Drama|Fantasy|Romance|Thriller,Twilight,2008,271,0.0
242,254,254,62,68848,4.0,1527274282,Adrien Brody,1527274305,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,"Brothers Bloom, The",2008,129,0.0
243,255,255,62,68848,4.0,1527274282,con artists,1527274320,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,"Brothers Bloom, The",2008,129,0.0
244,256,256,62,68848,4.0,1527274282,funny,1527274322,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,"Brothers Bloom, The",2008,129,0.4404
245,257,257,62,68848,4.0,1527274282,interesting characters,1527274324,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,"Brothers Bloom, The",2008,129,0.4019
246,258,258,62,68848,4.0,1527274282,Mark Ruffalo,1527274316,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,"Brothers Bloom, The",2008,129,0.0
247,259,259,62,68848,4.0,1527274282,Rachel Weisz,1527274311,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,"Brothers Bloom, The",2008,129,0.0
248,260,260,62,71535,3.5,1529777113,Bill Murray,1529777198,Zombieland (2009),Action|Comedy|Horror,Zombieland,2009,54,0.0
249,261,261,62,71535,3.5,1529777113,dark comedy,1529777189,Zombieland (2009),Action|Comedy|Horror,Zombieland,2009,54,0.3612
250,262,262,62,71535,3.5,1529777113,Emma Stone,1529777192,Zombieland (2009),Action|Comedy|Horror,Zombieland,2009,54,0.0
251,263,263,62,71535,3.5,1529777113,funny,1529777194,Zombieland (2009),Action|Comedy|Horror,Zombieland,2009,54,0.4404
252,264,264,62,71535,3.5,1529777113,Jesse Eisenberg,1529777186,Zombieland (2009),Action|Comedy|Horror,Zombieland,2009,54,0.0
253,265,265,62,71535,3.5,1529777113,Woody Harrelson,1529777129,Zombieland (2009),Action|Comedy|Horror,Zombieland,2009,54,0.0
254,266,266,62,87430,3.5,1525555156,audience intelligence underestimated,1525555172,Green Lantern (2011),Action|Adventure|Sci-Fi,Green Lantern,2011,35,0.25
255,267,267,62,87430,3.5,1525555156,CGI,1525555168,Green Lantern (2011),Action|Adventure|Sci-Fi,Green Lantern,2011,35,0.0
256,268,268,62,87430,3.5,1525555156,cheesy,1525555170,Green Lantern (2011),Action|Adventure|Sci-Fi,Green Lantern,2011,35,0.0
257,269,269,62,87430,3.5,1525555156,comic book,1525555164,Green Lantern (2011),Action|Adventure|Sci-Fi,Green Lantern,2011,35,0.0
258,270,270,62,87430,3.5,1525555156,DC,1525555176,Green Lantern (2011),Action|Adventure|Sci-Fi,Green Lantern,2011,35,0.0
259,271,271,62,87430,3.5,1525555156,DC Comics,1525555184,Green Lantern (2011),Action|Adventure|Sci-Fi,Green Lantern,2011,35,0.0
260,272,272,62,87430,3.5,1525555156,Ryan Reynolds,1525555162,Green Lantern (2011),Action|Adventure|Sci-Fi,Green Lantern,2011,35,0.0
261,273,273,62,87430,3.5,1525555156,space,1525555182,Green Lantern (2011),Action|Adventure|Sci-Fi,Green Lantern,2011,35,0.0
262,274,274,62,87430,3.5,1525555156,superhero,1525555181,Green Lantern (2011),Action|Adventure|Sci-Fi,Green Lantern,2011,35,0.0
263,275,275,62,88405,3.5,1525554858,comedy,1525554879,Friends with Benefits (2011),Comedy|Romance,Friends with Benefits,2011,229,0.3612
264,276,276,62,88405,3.5,1525554858,funny,1525554868,Friends with Benefits (2011),Comedy|Romance,Friends with Benefits,2011,229,0.4404
265,277,277,62,88405,3.5,1525554858,happy ending,1525554872,Friends with Benefits (2011),Comedy|Romance,Friends with Benefits,2011,229,0.5719
266,278,278,62,88405,3.5,1525554858,HOT actress,1525554880,Friends with Benefits (2011),Comedy|Romance,Friends with Benefits,2011,229,0.0
267,279,279,62,88405,3.5,1525554858,Justin Timberlake,1525554873,Friends with Benefits (2011),Comedy|Romance,Friends with Benefits,2011,229,0.0
268,280,280,62,88405,3.5,1525554858,Mila Kunis,1525554861,Friends with Benefits (2011),Comedy|Romance,Friends with Benefits,2011,229,0.0
269,281,281,62,88405,3.5,1525554858,New York City,1525554866,Friends with Benefits (2011),Comedy|Romance,Friends with Benefits,2011,229,0.0
270,282,282,62,88405,3.5,1525554858,romance,1525554883,Friends with Benefits (2011),Comedy|Romance,Friends with Benefits,2011,229,0.5574
271,283,283,62,88405,3.5,1525554858,sex,1525554864,Friends with Benefits (2011),Comedy|Romance,Friends with Benefits,2011,229,0.0
272,284,284,62,96861,3.5,1529611221,Istanbul,1529611262,Taken 2 (2012),Action|Crime|Drama|Thriller,Taken 2,2012,64,0.0
273,285,285,62,96861,3.5,1529611221,Liam Neeson,1529611250,Taken 2 (2012),Action|Crime|Drama|Thriller,Taken 2,2012,64,0.0
274,286,286,62,96861,3.5,1529611221,predictable,1529611266,Taken 2 (2012),Action|Crime|Drama|Thriller,Taken 2,2012,64,0.0
275,287,287,62,96861,3.5,1529611221,Turkey,1529611256,Taken 2 (2012),Action|Crime|Drama|Thriller,Taken 2,2012,64,0.0
276,288,288,62,96861,3.5,1529611221,unnecessary sequel,1529611269,Taken 2 (2012),Action|Crime|Drama|Thriller,Taken 2,2012,64,0.0
277,289,289,62,99114,5.0,1521488759,action,1526078792,Django Unchained (2012),Action|Drama|Western,Django Unchained,2012,80,0.0
278,290,290,62,99114,5.0,1521488759,Christoph Waltz,1526078766,Django Unchained (2012),Action|Drama|Western,Django Unchained,2012,80,0.0
279,291,291,62,99114,5.0,1521488759,funny,1526078778,Django Unchained (2012),Action|Drama|Western,Django Unchained,2012,80,0.4404
280,292,292,62,99114,5.0,1521488759,good soundtrack,1526078785,Django Unchained (2012),Action|Drama|Western,Django Unchained,2012,80,0.4404
281,293,293,62,99114,5.0,1521488759,Great performances,1526078768,Django Unchained (2012),Action|Drama|Western,Django Unchained,2012,80,0.6249
282,294,294,62,99114,5.0,1521488759,Humour,1526078787,Django Unchained (2012),Action|Drama|Western,Django Unchained,2012,80,0.4767
283,295,295,62,99114,5.0,1521488759,Leonardo DiCaprio,1526078762,Django Unchained (2012),Action|Drama|Western,Django Unchained,2012,80,0.0
284,296,296,62,99114,5.0,1521488759,Quentin Tarantino,1526078760,Django Unchained (2012),Action|Drama|Western,Django Unchained,2012,80,0.0
285,297,297,62,99114,5.0,1521488759,Samuel L. Jackson,1526078763,Django Unchained (2012),Action|Drama|Western,Django Unchained,2012,80,0.0
286,298,298,62,99114,5.0,1521488759,Soundtrack,1526078781,Django Unchained (2012),Action|Drama|Western,Django Unchained,2012,80,0.0
287,299,299,62,99114,5.0,1521488759,western,1526078773,Django Unchained (2012),Action|Drama|Western,Django Unchained,2012,80,0.0
288,300,300,537,99114,4.5,1424140403,Soundtrack,1424140415,Django Unchained (2012),Action|Drama|Western,Django Unchained,2012,80,0.0
289,301,301,62,103042,3.5,1525555304,Amy Adams,1525555328,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX,Man of Steel,2013,28,0.0
290,302,302,62,103042,3.5,1525555304,superhero,1525555319,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX,Man of Steel,2013,28,0.0
291,303,303,62,104863,4.0,1528843953,daniel radcliffe,1528843968,What If (2013),Comedy|Drama|Romance,What If,2013,213,0.0
292,304,304,62,104863,4.0,1528843953,zoe kazan,1528843965,What If (2013),Comedy|Drama|Romance,What If,2013,213,0.0
293,305,305,62,107348,4.0,1528934997,comedy,1528935011,Anchorman 2: The Legend Continues (2013),Comedy,Anchorman 2: The Legend Continues,2013,189,0.3612
294,306,306,62,107348,4.0,1528934997,Steve Carell,1528935000,Anchorman 2: The Legend Continues (2013),Comedy,Anchorman 2: The Legend Continues,2013,189,0.0
295,307,307,62,107348,4.0,1528934997,stupid but funny,1528935013,Anchorman 2: The Legend Continues (2013),Comedy,Anchorman 2: The Legend Continues,2013,189,0.3919
296,308,308,62,107348,4.0,1528934997,will ferrell,1528935002,Anchorman 2: The Legend Continues (2013),Comedy,Anchorman 2: The Legend Continues,2013,189,0.0
297,309,309,62,108190,3.0,1525554826,anti-intellectual,1525554841,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,Divergent,2014,153,0.0
298,310,310,62,108190,3.0,1525554826,bad writing,1525554835,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,Divergent,2014,153,-0.5423
299,311,311,62,108190,3.0,1525554826,dystopia,1525554830,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,Divergent,2014,153,0.0
300,312,312,62,108190,3.0,1525554826,new society,1525554832,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,Divergent,2014,153,0.0
301,313,313,62,108190,3.0,1525554826,plot holes,1525554845,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,Divergent,2014,153,0.0
302,314,314,62,108190,3.0,1525554826,predictable,1525554847,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,Divergent,2014,153,0.0
303,315,315,62,108190,3.0,1525554826,scifi,1525554839,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,Divergent,2014,153,0.0
304,316,316,62,108190,3.0,1525554826,unintelligent,1525554843,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,Divergent,2014,153,-0.4588
305,317,317,62,111743,3.5,1530471409,Charlize Theron,1530471420,A Million Ways to Die in the West (2014),Comedy|Western,A Million Ways to Die in the West,2014,234,0.0
306,318,318,62,111743,3.5,1530471409,Liam Neeson,1530471434,A Million Ways to Die in the West (2014),Comedy|Western,A Million Ways to Die in the West,2014,234,0.0
307,319,319,62,111743,3.5,1530471409,Seth MacFarlane,1530471419,A Million Ways to Die in the West (2014),Comedy|Western,A Million Ways to Die in the West,2014,234,0.0
308,320,320,62,111743,3.5,1530471409,witty,1530471417,A Million Ways to Die in the West (2014),Comedy|Western,A Million Ways to Die in the West,2014,234,0.0
309,321,321,62,114180,3.5,1525554378,action,1525554460,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi,"Maze Runner, The",2014,85,0.0
310,322,322,62,114180,3.5,1525554378,dystopia,1525554450,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi,"Maze Runner, The",2014,85,0.0
311,323,323,62,114180,3.5,1525554378,plot holes,1525554454,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi,"Maze Runner, The",2014,85,0.0
312,324,324,62,114180,3.5,1525554378,post-apocalyptic,1525554458,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi,"Maze Runner, The",2014,85,0.0
313,325,325,62,114180,3.5,1525554378,survival,1525554456,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi,"Maze Runner, The",2014,85,0.0
314,326,326,62,114180,3.5,1525554378,thriller,1525554471,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi,"Maze Runner, The",2014,85,0.1027
315,327,327,62,114180,3.5,1525554378,unexplained,1525554473,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi,"Maze Runner, The",2014,85,0.0
316,328,328,62,114180,3.5,1525554378,weak plot,1525554463,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi,"Maze Runner, The",2014,85,-0.4404
317,329,329,62,115149,5.0,1521489984,dark hero,1528152251,John Wick (2014),Action|Thriller,John Wick,2014,94,0.5574
318,330,330,62,115149,5.0,1521489984,gun-fu,1528152257,John Wick (2014),Action|Thriller,John Wick,2014,94,0.0
319,331,331,62,115149,5.0,1521489984,Keanu Reeves,1528152244,John Wick (2014),Action|Thriller,John Wick,2014,94,0.0
320,332,332,62,115149,5.0,1521489984,Revenge,1528152241,John Wick (2014),Action|Thriller,John Wick,2014,94,-0.5267
321,333,333,62,115149,5.0,1521489984,secret society,1528152258,John Wick (2014),Action|Thriller,John Wick,2014,94,0.0
